Artist,Artist_Id,Album_Name,Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,GO! SHOPPING! (feat. pH-1),6aDBF61UPsRgrXfMagKoUW,0.741,0.616,10,-4.086,0,0.0412,0.202,0,0.0844,0.297,100.021,274200,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,MONEY TASTE (feat. BLOO),6pbQgucY5iUuIezlPJKmCl,0.566,0.757,7,-4.337,0,0.154,0.0208,0,0.108,0.284,159.964,217500,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,GET IT (OKAY),0PdXPrqZISrMhWHSH70BgK,0.664,0.753,8,-4.6,0,0.052,0.229,0,0.461,0.486,112.98,220885,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,SAD BOY,0i23R69UvzacN5oVy7hNWS,0.651,0.761,7,-4.966,0,0.0368,0.000578,8.74E-06,0.147,0.257,112.011,244286,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,NO FEAR,5uAq4MNKNgJmnhfVF0P3vb,0.702,0.79,7,-4.32,0,0.0469,0.0716,4.30E-05,0.109,0.109,96.963,160825,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,FREESTYLE (feat. Owen),3CYyeEnuMMK6LypdsLYCyf,0.683,0.862,8,-3.796,1,0.0518,0.00117,5.75E-06,0.201,0.415,160.015,198000,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,IN N OUT,5OydSRBsheHyS3TzKj62Rw,0.875,0.78,7,-4.161,1,0.173,0.0648,0,0.143,0.652,120.005,180000,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,VILLAIN,5xNYrBVXUZgZ0RFJgfWBYs,0.668,0.724,11,-3.068,1,0.0539,0.03,0,0.215,0.547,134.912,213333,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,GIRL (feat. Tommy Strate & DBO),5rSNJKNi2TkPUso1lGq3Ee,0.746,0.704,8,-6.442,1,0.143,0.0689,0,0.101,0.562,136.99,280292,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,BRO,4nJcS3MqFUmESTb7K0Z2Z6,0.677,0.77,7,-5.165,1,0.0407,0.238,0,0.106,0.2,79.976,204000,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,NEO SEOUL LOVE (feat. Yerin Baek),6ytWNxtrYbUdfRrHLrA6ci,0.473,0.654,6,-7.845,0,0.0349,0.00817,0.00295,0.0949,0.598,215.867,204444,3
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,DANCE 4 U,2ndtMKEJs9dUJyUVO9xhgO,0.702,0.677,6,-6.053,0,0.0407,0.053,0,0.118,0.174,95.857,182500,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,TUESDAY (feat. YUZION & Lil Cherry),1ThCWIYXSD9JI5eQckyuvB,0.636,0.775,8,-3.762,0,0.0881,0.114,0,0.161,0.55,77.511,240000,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,A ROCKSTAR WANTS TO BE A POPSTAR (feat. Kash Bang),2ZCYHiABXSv8Wjjcd78lu4,0.763,0.728,1,-3.11,1,0.0691,0.155,0,0.386,0.755,130.049,227077,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,DARK TIME (feat. Owen),2FH6bj3Qc79MNMPvgt4VOt,0.839,0.767,3,-5.957,0,0.28,0.0857,0,0.131,0.583,147.945,157297,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,G.O.A.T (feat. The Quiett),6YhDWdlUZ5tAl0wvDu4m0x,0.878,0.686,5,-4.748,0,0.173,0.128,0,0.114,0.528,124.042,209032,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,ONCE UPON A TIME IN LA (feat. nafla),5iVZbMFpr6tgSPCD7M0MTJ,0.598,0.773,5,-4.503,0,0.04,0.00459,0,0.112,0.243,158.083,197468,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,FYE,087SIZkrWecczmjQxuxipe,0.418,0.667,10,-5.409,1,0.286,0.0418,0,0.0663,0.208,81.694,95714,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,TO ALL MY LOVES,5U5XfqTZSgKQB8oDjme9AY,0.482,0.669,7,-6.343,1,0.166,0.057,0,0.115,0.078,145.435,131507,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,VVIP ONLY (feat. nafla & Owen),5Y1QU8x45u28Md0OENzwpI,0.679,0.609,1,-5.298,1,0.089,0.0165,0,0.148,0.401,160.122,180006,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,NO FEAR (DELUXE),5MiefnfOy4x3b8XQ9VjnDk,DO NOT UNDERSTAND (feat. Kid Milli),4ThxuQv0PrpX0y8l9yicKs,0.772,0.728,0,-3.931,1,0.118,0.000837,1.88E-05,0.151,0.152,139.983,164571,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Atlantis,3G19fRmHAbmoQyUOQGu55h,0.794,0.611,8,-7.362,0,0.118,0.186,0,0.251,0.632,104.988,203973,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Ex - Alternate Version,5evjS5uXVWODTAhUN57OY1,0.936,0.553,5,-7.449,0,0.0989,0.125,0,0.0952,0.554,133.481,188813,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Coca Coca,7w99Ov7DoSHVLslfOKmYsm,0.872,0.805,1,-4.683,1,0.381,0.121,0,0.0854,0.762,146.007,186520,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Shot,2ZWXuAMrckP7Kq02bmyfix,0.938,0.544,1,-6.427,1,0.279,0.0339,0,0.0994,0.49,95.978,178453,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Chosen,48tnDV9mPCGFcBshUu3hr9,0.912,0.584,11,-6.071,0,0.194,0.0238,0,0.134,0.376,138.012,198373,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Honey Bomb,3hXGsBwkCvbTZH8zUTWJpd,0.921,0.787,1,-4.636,0,0.0985,0.0412,0,0.0656,0.86,129.064,209453,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Ride,2gYG6Js24Lkr7D4v0hnTtn,0.789,0.561,0,-6.79,0,0.0438,0.0744,0,0.107,0.0981,92.06,160787,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Runnin' Out of Time,1hRND75XX1YdnyaaMkk3aw,0.81,0.666,7,-4.82,1,0.077,0.123,0.00189,0.168,0.632,139.943,215573,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Woke Up Like This,50ouRao4ewjpAAZpm8t2yG,0.528,0.648,1,-6.529,1,0.337,0.151,6.23E-06,0.177,0.727,189.754,205547,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Johnny Dang,722ppEKpGf8AYiWaFyC0Ij,0.835,0.648,1,-5.403,1,0.0869,0.0528,7.77E-06,0.261,0.287,111.073,199947,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,ABC,69ouKr37YAkoMJi4Fae3Fm,0.886,0.591,0,-7.764,1,0.28,0.155,0,0.065,0.547,137.999,196813,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,LooFla,2DD2Wlho7IiK0ENaHIcBmB,Ice King,2zGm9tbkCwIXMGsseDOhhr,0.742,0.668,0,-6.482,1,0.392,0.0502,0,0.674,0.431,169,194560,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Intro,5ys1G5vSePaPWypiQY7HIT,0.518,0.812,2,-6.179,1,0.513,0.449,0,0.123,0.445,121.987,179566,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Swag,6FDYaNAi2WYL3bBDsgdhbA,0.443,0.469,8,-10.694,1,0.0673,0.281,1.07E-06,0.085,0.372,81.767,143543,3
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,King Loopy,40dDByVJv0EOg1zIM3L0t1,0.574,0.564,3,-8.524,0,0.226,0.445,0,0.128,0.469,137.644,152816,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,No More (feat. Young West),3an2BWCnupOz5148UbNNVI,0.739,0.672,4,-7.665,0,0.113,0.135,0,0.162,0.219,108.015,232202,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Happy Meal,6XYlpMw131eqWBNNWyf357,0.743,0.534,6,-7.519,0,0.3,0.263,0,0.0986,0.196,108.009,160549,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Vegas (feat. nafla),2x30s9dkCbDhkSwRmmFJjH,0.808,0.606,7,-11.094,0,0.196,0.104,0.00686,0.109,0.797,123.928,237819,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Nike,04md86czeqbjnWWK3GfPkW,0.371,0.614,7,-8.724,0,0.255,0.64,5.17E-06,0.486,0.469,73.883,153104,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Friday,6aHM1kSfb2UABc7s1BoJMZ,0.371,0.299,5,-11.62,1,0.0502,0.58,3.09E-05,0.112,0.141,138.346,200594,3
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,WHY (feat. niahn),5LzOSPYvtgxQiyWmSHOOVu,0.675,0.38,0,-10.118,0,0.0887,0.786,0.00126,0.102,0.294,118.056,244114,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,WA$$UP,7rVKCSytAwHldTLoaMi0DO,0.511,0.563,1,-7.128,1,0.122,0.0242,0,0.575,0.199,78.644,176274,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Gear 2,2C05PdbQkz79ue76TQ2uEv,0.67,0.718,8,-6.483,1,0.195,0.198,0,0.119,0.238,76.449,243331,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Hot Nigga Remix,1YNFSX7kxw0Tvm33wlm3Ot,0.468,0.516,9,-8.806,1,0.336,0.242,0,0.0803,0.22,81.846,121313,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,Monday,34aosS05ZREXQQuILJX3AA,0.569,0.716,9,-10.708,0,0.0995,0.286,0,0.163,0.634,152.052,123037,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,King Loopy,45M1b46hXjuCJAkaQUSsQ9,IN IT (On It Remix),3zhCVxPqVja7MvviKSk7vg,0.56,0.858,8,-4.318,1,0.0472,0.0666,1.76E-06,0.43,0.371,87.065,166776,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,I GOTTA,6Johdd5pkzQGyKQuiJdgAP,0.59,0.581,6,-4.468,1,0.214,0.032,0,0.197,0.155,84.902,177884,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,WAY (feat. LILOOP & CLOWD),2f3PEkUoOmwf6RH5twc1hL,0.69,0.692,9,-4.717,0,0.0406,0.634,0,0.0817,0.657,120.085,229430,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,NIRWANA FREESTYLE,5n9nNISdNLd5mwk1Be2E1W,0.844,0.577,8,-6.758,1,0.21,0.331,0,0.1,0.31,116.067,165602,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,WHAT I WANT,5biMw6BpKb7r7GpG4ZH63x,0.75,0.731,4,-7.479,0,0.161,0.0457,3.01E-06,0.09,0.366,135.982,185294,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,MOLLA,2uLVsShr2poGfTbi7hcxWy,0.521,0.676,1,-5.283,1,0.242,0.201,0,0.0975,0.177,160.161,194996,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,NAME (feat. BLOO & AP),3Ms935KcQ5gsQbBRXR00wX,0.792,0.703,2,-5.838,1,0.138,0.116,0,0.15,0.136,132.051,224747,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,BONNIE N CLYDE '18,3cKt5TPwQJWxIWJlZDhMgs,0.756,0.687,4,-7.451,1,0.254,0.0919,0.00138,0.0692,0.579,127.972,133125,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,WHERE U? (feat. DOPE'DOUG),1tooWB7ot3FGKm85jyUKdI,0.58,0.541,7,-5.987,0,0.0476,0.119,0,0.108,0.0758,144.002,232594,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,TRUE (feat. DUH MAHNI),0Fm6D5A3r4qsfxaDJi4M1b,0.702,0.777,6,-5.274,0,0.108,0.018,2.23E-06,0.105,0.131,165.992,132952,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,TAKE OFF,3ETN0OqKZLSVFsCnK3RXSC,0.688,0.8,10,-3.602,0,0.108,0.292,2.85E-05,0.112,0.611,145.037,135724,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,HANABI,3Oo38dkBCqRDrj52Q1DXw1,0.465,0.7,1,-6.84,1,0.338,0.0326,0,0.0937,0.212,149.743,116800,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,QUESTIONS,6o6vzcK1CCaYZNtUbJIjmf,"WHAT I WANT (feat. Young West, Owen Ovadoz, nafla & BLOO) - Remix",3QWHBATjyVlHdiIcjCAekB,0.814,0.725,4,-6.199,0,0.253,0.0567,0,0.0847,0.533,136.017,285882,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Goyard,2Ol4RQvstxkgp5R3mFz0NU,0.534,0.51,4,-6.56,0,0.0565,0.00726,0,0.107,0.0878,104.07,266309,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Rrrr,55KoNO5PTGoJvrz5qEqOcj,0.429,0.559,6,-4.076,1,0.0377,0.00865,0.000751,0.187,0.246,103.994,171232,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,ICE (feat. Young West),0QSHTFhg1pS8ZGC9r2EYfg,0.798,0.409,4,-8.492,0,0.172,0.802,0,0.0853,0.214,100.012,233336,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Problems,1Kxbb4H8Dp9tWPfUwyTrt2,0.802,0.606,6,-7.203,0,0.134,0.618,4.48E-05,0.105,0.384,128.093,211293,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Star,6OLNZarHvWz9NO9aB8Bf0D,0.803,0.862,9,-4.377,0,0.0514,0.0019,0.0143,0.132,0.557,122.008,198688,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Blacklist (feat. nafla),1MMX7Bsy2GkYyToaVHMOpR,0.731,0.703,11,-5.471,0,0.11,0.376,0,0.0752,0.167,145.037,271765,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Dislike,0RueI0nSRez4DElUYPtSNu,0.639,0.715,0,-6.017,1,0.202,0.0558,0,0.197,0.377,116.984,233125,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Glass,6bvd6hzFVeVjWVPNvtzIT9,0.819,0.665,2,-6.886,1,0.059,0.179,0,0.0796,0.0819,113.999,187643,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Take Me,27FDYzWNGGQwS20Q3rxbg2,0.577,0.749,8,-5.695,0,0.035,0.0012,1.75E-06,0.353,0.156,118.967,187220,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Dealer (feat. Owen Ovadoz),0KyJINlmxKr2ReKeKFWISY,0.583,0.557,5,-6.996,1,0.373,0.886,4.59E-06,0.228,0.569,155.002,152943,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,On My Mind,7HCZwIHajZhdEEM5GJtchb,0.787,0.666,8,-7.1,0,0.366,0.269,0,0.109,0.477,119.871,138110,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Mellow,4f42H4qTlvcJu32iPNRUSy,0.735,0.682,2,-6.528,0,0.18,0.0785,0,0.0945,0.228,132.005,150670,4
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Lala (feat. BLOO),6S60aTAiwt0SNbbKh7e55e,0.387,0.6,8,-9.252,1,0.447,0.278,0,0.113,0.123,58.493,227917,3
Loopy,3l9s67pOK4Stw9yW1wr0Bg,ICE,2Uz1ioXBwjP7eJTpIn6bvc,Look Around (feat. niahn),54vt8fTo9n7JuzgISRtv4K,0.781,0.504,9,-8.502,0,0.126,0.448,0,0.0903,0.289,132.097,148910,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,U MAD,2qR0mMrgwO099ONpl2B0II,0.704,0.84,11,-4.733,1,0.217,0.108,0,0.386,0.511,140.985,170280,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,SKIT 1,1wcIMqjPxHFbUFMArnG2Qg,0.628,0.656,3,-9.638,1,0.316,0.395,0,0.231,0.118,130.985,30500,3
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,RocKstaR,3aEDqRYIXcFsUrnNVY5Q5g,0.605,0.928,2,-3.306,1,0.384,0.105,0,0.345,0.843,180.105,185997,3
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,NO TIME,5Gk91Q0KYwC5pycyOn01sQ,0.727,0.93,7,-4.983,1,0.106,0.147,0,0.261,0.681,132.109,185461,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,BrEAk It DoWn,7GbgEA8BmDmwxGARrVs87q,0.652,0.741,2,-4.688,1,0.112,0.0817,0,0.0952,0.811,159.976,190091,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,SKIT 2,6NdfmmXQiNwNd1oJTHqGJW,0.638,0.556,4,-10.85,0,0.889,0.739,0,0.424,0.23,50.321,30500,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,In THE DaRk,6tIIRfmrgZnAaC1o7TvWxV,0.425,0.758,1,-5.062,1,0.0778,0.0854,0,0.121,0.459,177.494,224082,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,LiLaC,6eQ74GNcsSwHsXp6kG0v4Y,0.541,0.744,2,-4.102,1,0.0357,0.0817,0,0.225,0.278,153.992,168782,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,Ur SOUL Ur BodY (feat. DK),3rmTbr3faJXLkwr1MD2wTE,0.669,0.64,10,-6.351,1,0.0331,0.0176,0,0.0346,0.39,98.008,205077,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,SKIT 3 (feat. Omar),3w7SP3mw5ttn7xSjRgEaCb,0.74,0.506,4,-10.39,0,0.492,0.62,0,0.291,0.891,84.888,115250,1
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,GOrGeOuS,5hs5J3f6lH9v286otiDBeS,0.715,0.752,11,-6.265,0,0.0714,0.229,0,0.231,0.758,119.988,201611,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,LiAr,1vOvHNRKQs8sriDTok0TC5,0.639,0.768,7,-5.114,0,0.0704,0.0369,0,0.214,0.657,139.98,237959,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,HeartBROKEN PlaYBoY,4zcoVOaN97y4WPUUAtDu0j,0.779,0.729,5,-5.356,1,0.0434,0.0807,0,0.109,0.497,109.974,216806,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,SKIT 4,3w4DU2DQCl052jOiKFxWgY,0.573,0.453,1,-18.393,1,0.0567,0.0332,1.41E-05,0.263,0.0365,105.051,40500,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,RaiNinG (feat. JU-NE),5BmhJNAVzCVmQH4aiQCYqN,0.636,0.678,6,-5.691,1,0.0524,0.0302,0,0.156,0.513,135.985,216882,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,Let iT Go,4iXdQQtTXb6yUMbDv7950e,0.453,0.89,10,-4.479,1,0.181,0.0739,0,0.291,0.774,187.92,234468,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LUCKY MAN,2dY5DQcOw6DiVpmbDNRm5e,DeViL,3S4YpayAH2CV3iR5RPb7iX,0.405,0.858,0,-4.323,1,0.315,0.0297,0,0.675,0.382,171.101,210095,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,I LOVE YOU,2psmCxz85mli4dgFnIZbQW,0.763,0.83,2,-4.407,1,0.0975,0.0995,0,0.0708,0.592,111.988,210327,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,RUNAWAY,3uZrLYuhuFbo872XiLdo1x,0.712,0.745,8,-4.977,1,0.0924,0.153,0,0.0557,0.432,92.981,223355,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,ALIEN,10dHpqakxk3NHpHd2LIyqk,0.734,0.694,5,-6.813,0,0.0787,0.308,0,0.0972,0.805,139.949,193591,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,TENDAE,3wdQ9ZioKOzHIs6hA0x88u,0.769,0.705,11,-5.1,1,0.0949,0.61,0,0.105,0.751,90.092,216095,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,UP,3pIpEhlipGhL3fN8FWCdoc,0.793,0.758,8,-5.382,0,0.178,0.0749,0,0.339,0.329,140.003,250390,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,SECRET,6GR9G4BWKnbcqaUmjYrVXt,0.446,0.614,7,-6.574,1,0.273,0.347,0,0.0929,0.658,86.853,216292,5
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,IN LOVE,3oDjBTEsEJuYQ5UegWr806,0.526,0.365,2,-7.586,1,0.031,0.852,0,0.118,0.124,90.147,215680,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,SWIM,7nwiiJfm5gdbJfLPqY2xZw,0.682,0.806,7,-5.359,1,0.123,0.196,0,0.21,0.539,138.15,240578,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,FIREWORK,6RxmoKcDLElJYIwOddEqV5,0.61,0.74,6,-5.243,1,0.142,0.249,0,0.366,0.559,140.174,225748,4
BOBBY,7ieMQQDR0bdBPz572mtxwS,LOVE AND FALL,5kAYE49gc7C6sRofjnxBbO,LEAN ON ME,2hRWNOtQv7551TRsJPv6pd,0.678,0.914,9,-4.182,1,0.262,0.071,0,0.0477,0.779,89.906,223366,4
Jay Park,4XDi67ZENZcbfKnvMnTYsI,The Road Less Traveled,0CgsDZhPdu4n0TMkTFcCLl,What Up! (Feat. Don Flamingo) (Prod. by GRAY),3fV9nuaZ4AgeI47sU0FK5S,0.71,0.893,9,-5.829,1,0.257,0.12,0,0.173,0.719,93.119,255360,4
